Overall rank,Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Economic_Health_Index,Social_Economic_Index,Freedom_Trust_Index,Region_Central and Eastern Europe,Region_East Asia,Region_Latin America and Caribbean,Region_Middle East and North Africa,Region_Middle East and Northern Africa,Region_North America,Region_Southeastern Asia,Region_Southern Asia,Region_Sub-Saharan Africa,Region_Western Europe
-0.5662590137012428,0.4802898071101164,0.7097584890129174,0.8590185891930358,0.3594679597300614,-0.9001679536021353,-1.1569006757581042,-0.49453907086713816,0.6010641547531888,0.8248802600905456,-0.864132974910685,2.092680182165346,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.5440527778698215,0.4397326944603494,0.9968322220658798,0.034154398554428624,1.287593302186635,-1.6353103517675127,-0.10369978046011011,-0.5794338109554722,1.1522164555344714,0.6225077493584878,-1.4215646754898028,-0.4778561045889373,5.000000000000001,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.5218465420384002,0.43793015612035996,0.8356680210536906,1.070264296551703,0.6163597955885771,0.7171453223616946,-0.8620044250746658,0.5348096527039119,0.7836945029410698,0.9981233942778373,0.7538988639384354,2.092680182165346,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.49964030620697897,0.43522634861037546,-0.18671737911738784,0.9026089732511732,0.438192877170574,0.6821385414966766,-0.819876389262746,-0.8765654012646413,0.05154248208072558,0.29901835720345676,0.07314156588606159,-0.4778561045889373,-0.20000000000000004,2.53546276418555,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.4774340703755577,0.433423810270386,0.5410397160782814,0.6477728818343674,0.30146012582652554,0.7381493908807054,0.31758057765908765,-0.5369864409113052,0.4689832779387393,0.6255739995210952,0.2704625218432716,-0.4778561045889373,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,1.7029386365926402,-0.3944053188733077
-0.4552278345441364,0.4316212719303966,1.0623051787270819,0.7047756917565481,1.5030509709711972,0.36707751371151504,-1.2200927294759836,0.31196095997203516,1.2794054480224604,0.9689940177330713,0.40365416711438773,-0.4778561045889373,5.000000000000001,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.43302159871271506,0.40818827351053183,-0.6626554102315103,0.09115720847660846,0.42576262704838774,0.8011615964377379,0.6440728552014658,-0.34597327571255365,-0.26153811481278433,-0.36175855283833724,0.40365416711438773,-0.4778561045889373,-0.20000000000000004,2.53546276418555,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.4108153628812938,0.3622235458407966,0.6745038200415008,1.0032021672314912,0.01556437301624136,0.12203004765638908,-0.40912804009652837,-0.15496011051380207,0.44289322819761345,0.869340887448346,0.013945279098898606,2.092680182165346,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.3886091270498725,0.3351854707409522,-0.32521786436223815,0.0006233338943226148,-0.07973421125385335,0.8291670211297523,-0.5039161206733477,-0.49453907086713816,-0.24197057750693995,-0.1977141691388664,0.3543239281250853,-0.4778561045889373,-0.20000000000000004,2.53546276418555,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.3664028912184512,0.31625881817106133,0.7450131579843339,0.6745977335624522,0.42576262704838774,-1.3552561048473688,-1.0937086220402243,-0.9614601413529753,0.6499829980177994,0.7620221317571029,-1.4018325798940818,2.092680182165346,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.3441966553870299,0.30273978062113954,-0.12628080373781667,0.8925496538531417,0.21444837497122163,0.850171089648763,-0.008911699883290547,-0.3247495906904701,0.00262363881611496,0.3312139839108294,0.44805138220476,-0.4778561045889373,-0.20000000000000004,2.53546276418555,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.32199041955560864,0.2802080513712691,0.9011409777148922,0.1448069119327781,1.3124538024310077,0.17103954086741427,0.0648123627875691,0.5454214952149536,1.1000363560522197,0.61484212395197,0.37405602372080626,-0.4778561045889373,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,2.53546276418555
-0.29978418372418736,0.26128139880137824,0.13812921354780694,0.2185752541850113,0.5334914614406687,0.43709107544155107,-1.0726446041342645,-0.8871772437756831,0.2993979546214212,0.1840339761056965,-0.10444729447542711,-0.4778561045889373,-0.20000000000000004,2.53546276418555,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
