Overall rank,Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Economic_Health_Index,Social_Economic_Index,Freedom_Trust_Index,Region_Central and Eastern Europe,Region_East Asia,Region_Latin America and Caribbean,Region_Middle East and Northern Africa,Region_North America,Region_Southeastern Asia,Region_Southern Asia,Region_Sub-Saharan Africa,Region_Western Europe
-0.8659118950529137,0.7826184899894522,0.37129616394495696,-0.07014933029809761,-0.08956495223601643,1.1180966904529257,-0.53360543409449,-0.05926971271021092,0.20524216917923715,0.21226209292153098,0.6882889337658885,-0.4741373235154427,-0.19867985355975656,2.486326242032244,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.8439865618127919,0.6941291898587154,0.91003883308975,0.7089869072948659,-0.06264597351194139,0.8669236248474989,0.6425586914514791,-1.1033668675808446,0.5654152210596959,0.9103010650888015,-0.0076878874382554805,-0.4741373235154427,-0.19867985355975656,2.486326242032244,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.8220612285726699,0.6608361858491311,-0.20305742300417803,0.12531611419967362,0.1912775452518064,-0.16719309954017514,-1.0324041836275177,-0.21446769690894354,-0.05567021149232309,-0.0775831668109392,-0.21725966109237377,-0.4741373235154427,-0.19867985355975656,2.486326242032244,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.8001358953325481,0.6547032640578921,-0.2503644493815742,0.19341779252573008,0.05680445696502465,0.9900137383657691,0.29769941946920664,-0.4070235157532516,-0.13982143592100862,-0.07843119210245353,0.4279287372192748,-0.4741373235154427,-0.19867985355975656,2.486326242032244,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.7782105620924262,0.5495674619223633,-0.5317927299191726,1.2868383033237967,-0.13211561543787217,1.528441449634438,-0.07067838380554277,1.3776279406709464,-0.39748915975194615,0.22128051573321444,1.6876698886942767,2.109093611499728,-0.19867985355975656,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.7562852288523044,0.5425584084466614,0.8032309650141134,1.027396322724154,0.6445963951074577,-0.739638684258188,-0.5413657575512669,-0.9118975182005017,0.7773187551236427,0.9812905668957809,-0.9422462133168301,2.109093611499728,-0.19867985355975656,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.7343598956121825,0.5355493549709595,1.0566383556511605,0.9799940187730272,1.4651177239684388,0.44958889166954524,-1.031374752964884,0.31071492705704234,1.267923783482862,1.1263681244595043,0.4480387277495799,-0.4741373235154427,5.033222956847166,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.7124345623720607,0.5329209599175712,0.9916129690524564,-0.12267123040245428,1.3606493495234238,-0.6426444736599622,-0.4095986327341596,-0.5419964530073997,1.1842084084805287,0.5955206001500671,-0.6905290339768589,-0.4741373235154427,5.033222956847166,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.6905092291319389,0.5250357747574061,0.0445019133463417,0.029406557487369894,0.6516205026779927,0.38028829233340733,-0.9651744426601356,0.31322216428157756,0.28794056218674857,0.04218409743681062,0.4047808545024764,-0.4741373235154427,-0.19867985355975656,2.486326242032244,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.668583895891817,0.5118937994904653,1.188580414490169,0.8294263275902704,0.47463735296721976,0.17511591274265073,-0.5042270667224068,1.3587400869127808,0.9597136687664048,1.146166253380633,0.8081787070976236,-0.4741373235154427,-0.19867985355975656,-0.4021998332699218,2.6267851073127395,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.6466585626516952,0.5013802192769129,1.0078630943677849,0.7613983125182178,1.3163122080955354,-1.1067787470236075,-0.07178700144222516,-0.9561920425006246,1.1771218196594675,0.9976150537574361,-1.200894921307673,-0.4741373235154427,-0.19867985355975656,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,2.554174920362645
-0.6247332294115733,0.45056458157807333,-0.4101283154220183,-0.04654025739003807,-0.3697172195001446,0.9687775316527737,-0.25288761109169877,-0.46318562958284143,-0.41303445595851135,-0.2893774833667027,0.3855266082500561,-0.4741373235154427,-0.19867985355975656,2.486326242032244,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.6028078961714515,0.44968844989361106,-0.6262574706496282,0.08925795136505564,-0.04871956370446352,-0.6686072342181694,-0.22002501686147063,-1.0636689448590362,-0.4256095190373423,-0.370885760424199,-0.974293836523636,2.109093611499728,-0.19867985355975656,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.5808825629313296,0.4400510013645208,-0.2147286462398428,1.1554967214359027,0.12473123133210977,0.7347798307243151,0.8322906812722655,-0.5098202419591973,-0.08969875189049477,0.3709080551494873,0.2112542860587078,-0.4741373235154427,-0.19867985355975656,2.486326242032244,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.5589572296912078,0.41989997262187806,0.6878376555391078,0.48383517143376187,0.05449015562675592,0.5849946736577345,-0.9425269680821953,-0.492102432239148,0.4678495198421678,0.6649934413395302,0.12405394414219185,2.109093611499728,-0.19867985355975656,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.5370318964510858,0.4137670508306384,0.8432217021990034,1.0416133307467919,0.9870723913933882,1.1978489651932651,0.1265763685498744,-0.8821449698026833,0.9394224565840033,1.013792767010945,0.3182651080082689,2.109093611499728,-0.19867985355975656,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.515106563210964,0.4006250755636976,0.7492795535537269,0.9812094624640815,0.41016172971860587,-1.4325781064386502,-1.669938511693942,-1.1124764961633224,0.6491144534906826,0.9254839794426492,-1.4903076360884935,2.109093611499728,-0.19867985355975656,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.4931812299708422,0.396244417141384,-0.6293183671485337,0.5553990226979735,0.4583154382657444,0.8396960118518402,0.3235143730090965,0.4157681667650697,-0.2260066243393379,-0.166495356990505,0.7525553290350764,-0.4741373235154427,-0.19867985355975656,2.486326242032244,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.4712558967307203,0.39273989040353263,0.13451217868408102,-0.06060993890466961,0.40565493237566097,-0.09090252620759683,-0.6926920649584133,-0.6981137575217953,0.24853654553023183,0.06131359103193736,-0.41583512077566614,-0.4741373235154427,-0.19867985355975656,2.486326242032244,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.44933056349059847,0.38310244187444237,0.4623267281156646,0.8907509865480225,0.4296505830935014,-0.32776278791555,-1.004371994814263,0.3967967384327527,0.4707228975418231,0.6973814842039128,-0.007516738582678243,2.109093611499728,-0.19867985355975656,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.4274052302504766,0.36382754481626267,0.6953281420933404,1.0623495367487226,0.6040352190209554,0.6830540231506562,-0.5519768120737985,-0.8466257757884339,0.691198136990699,0.9260547656965533,0.005576148868967659,2.109093611499728,-0.19867985355975656,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.40547989701035475,0.3454287794425444,0.6936110538134663,0.291647741739138,0.3803600247661609,0.6765300474206453,0.7400378565054808,-0.3210252789516921,0.6011548740205841,0.5836808624262291,0.27047179008837335,-0.4741373235154427,-0.19867985355975656,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,4.068851871911234,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.3835545637702329,0.335791330913455,0.5882963059811988,-0.7175020064791473,0.640658022654614,-1.1302783738878308,-1.4479774234353175,-0.9955556669258282,0.6363295369843488,0.06783686250512637,-1.2361515855565488,2.109093611499728,-0.19867985355975656,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.36162923053011103,0.3314106724911406,0.710010491153132,0.46987598480013565,0.2985880441473267,-0.07945228308961821,-0.43034561993493015,-0.27739935124477866,0.5792816898462375,0.6733432288252118,-0.19308488524211334,-0.4741373235154427,-0.19867985355975656,-0.4021998332699218,2.6267851073127395,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.3397038972899892,0.298117668481557,0.7254145149972182,0.9028317602045645,0.158349503403805,-0.41157590469191674,-1.8633131023209708,-0.9475002867889025,0.5335175000792465,0.8751406318483128,-0.7496181763648411,2.109093611499728,-0.19867985355975656,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.3177785640498673,0.2919847466903173,-0.08898303641081433,0.5892104562854906,0.23204173022763006,0.5046432582891285,-0.19793185110187164,-1.0065039361396322,0.0345344771912553,0.20257503478384487,-0.1909455245474002,-0.4741373235154427,-0.19867985355975656,2.486326242032244,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.29585323080974546,0.27971890310783953,0.9006570608939168,0.29109526733411284,1.1908527144946435,0.4104450372894788,0.19317261372486647,-0.005196963234400451,1.0576990768389387,0.7191202863883148,0.26114417745942287,-0.4741373235154427,-0.19867985355975656,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,2.554174920362645
-0.2739278975696236,0.27446211300106294,0.9008312582556433,-0.360456214325125,1.1908527144946435,-0.14575717928442444,0.5470592007486959,-0.6849925493800607,1.0578120748383635,0.4307427627373128,-0.44437419244314186,-0.4741373235154427,-0.19867985355975656,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,2.554174920362645
-0.25200256432950174,0.20086705150619308,0.23181384787693685,0.3192346303633759,-0.05115567037632569,-0.9508024701316079,-1.259670799147408,0.25413494035669665,0.130033929276447,0.2932648164398551,-0.4810000475366343,-0.4741373235154427,-0.19867985355975656,-0.4021998332699218,2.6267851073127395,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.2300772310893799,0.18684894455478923,-0.11113098668744914,-0.6595290255785455,0.004306358186398869,-1.2057700930493878,0.36271192516322404,-0.802414826062462,-0.0703760939888767,-0.3648517343114995,-1.1857910348029967,2.109093611499728,-0.19867985355975656,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.20815189784925806,0.15092754549181656,0.27954392498995445,0.8678785461799959,-0.37109767994753307,0.3161136739279924,-0.534555677783075,1.3791322830056676,0.033791918909321914,0.5674705328153546,0.9092421063158816,2.109093611499728,-0.19867985355975656,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.1862265646091362,0.08872219589496226,0.4018304729218453,-0.02149475102891407,0.3217310575300157,0.8790395797746626,1.1097618383390586,-0.5700775099221946,0.3885733519600891,0.25381533220574476,0.2731245973498177,-0.4741373235154427,-0.19867985355975656,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,1.717556403731767,-0.3915158637052229
-0.16430123136901434,0.08609380084157395,1.343566295751833,0.24726563120214592,1.5551318654937387,1.1148347025879202,1.2470720513395779,1.903980608675049,1.4898357117815653,0.9899665179551218,1.69130680187529,-0.4741373235154427,5.033222956847166,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
-0.14237589812889248,0.046667875040750706,0.7605028407163812,0.8724088363011995,0.5820290554184688,0.13490691946788866,-1.1917283754135874,0.070354451798262,0.7247262576771325,0.8846646081991689,0.12272754051146992,2.109093611499728,-0.19867985355975656,-0.4021998332699218,-0.38069349381344053,-0.11322770341445956,-0.24576957615571213,-0.2153081881723028,-0.5822225097395821,-0.3915158637052229
